I0,I1,I2,I3,I4,I5,I6
210243.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210253.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210263.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210273.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210283.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210293.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210303.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210313.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210323.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210333.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210343.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210353.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210363.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210373.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210383.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210393.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210403.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210413.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210423.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210433.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210443.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210453.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210463.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210473.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210483.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210493.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210503.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210513.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210523.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210533.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210543.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210553.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210563.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210573.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210583.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210593.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210603.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210613.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210623.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210633.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210643.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210653.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210663.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210673.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210683.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210693.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210703.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210713.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210723.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210733.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210743.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210753.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210763.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210773.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210783.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210793.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210803.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210813.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210823.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210833.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210843.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210853.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210863.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210873.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210883.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210893.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210903.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210913.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210923.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210933.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210943.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210953.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210963.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210973.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210983.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
210993.000000,53878.000000,0.000000,0.000000,0.000000,0.000000,0.000000
