I0,I1,I2,I3,I4,I5,I6
22593.000000,18990.000000,20.000000,799.000000,0.000000,0.000000,0.000000
22603.000000,19003.000000,13.000000,959.000000,0.000000,0.000000,0.000000
22613.000000,19009.000000,6.000000,999.000000,0.000000,0.000000,0.000000
22623.000000,19010.000000,1.000000,999.000000,0.000000,0.000000,0.000000
22633.000000,19009.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
22643.000000,19008.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
22653.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22663.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22673.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22683.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22693.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22703.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22713.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22723.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22733.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22743.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22753.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22763.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22773.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22783.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22793.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22803.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22813.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22823.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22833.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22843.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22853.000000,19008.000000,0.000000,999.000000,0.000000,0.000000,0.000000
22863.000000,19014.000000,6.000000,999.000000,0.000000,0.000000,0.000000
22873.000000,19035.000000,21.000000,999.000000,0.000000,0.000000,0.000000
22883.000000,19068.000000,32.000000,909.000000,0.000000,0.000000,0.000000
22893.000000,19106.000000,39.000000,699.000000,0.000000,0.000000,0.000000
22903.000000,19148.000000,41.000000,569.000000,0.000000,0.000000,0.000000
22913.000000,19187.000000,40.000000,529.000000,0.000000,0.000000,0.000000
22923.000000,19223.000000,36.000000,559.000000,0.000000,0.000000,0.000000
22933.000000,19257.000000,34.000000,639.000000,0.000000,0.000000,0.000000
22943.000000,19290.000000,33.000000,679.000000,0.000000,0.000000,0.000000
22953.000000,19322.000000,32.000000,699.000000,0.000000,0.000000,0.000000
22963.000000,19356.000000,33.000000,719.000000,0.000000,0.000000,0.000000
22973.000000,19390.000000,35.000000,699.000000,0.000000,0.000000,0.000000
22983.000000,19426.000000,36.000000,659.000000,0.000000,0.000000,0.000000
22993.000000,19462.000000,36.000000,639.000000,0.000000,0.000000,0.000000
23003.000000,19497.000000,35.000000,639.000000,0.000000,0.000000,0.000000
23013.000000,19531.000000,34.000000,659.000000,0.000000,0.000000,0.000000
23023.000000,19565.000000,34.000000,679.000000,0.000000,0.000000,0.000000
23033.000000,19600.000000,34.000000,679.000000,0.000000,0.000000,0.000000
23043.000000,19627.000000,28.000000,679.000000,0.000000,0.000000,0.000000
23053.000000,19648.000000,21.000000,799.000000,0.000000,0.000000,0.000000
23063.000000,19663.000000,15.000000,939.000000,0.000000,0.000000,0.000000
23073.000000,19672.000000,9.000000,999.000000,0.000000,0.000000,0.000000
23083.000000,19676.000000,4.000000,999.000000,0.000000,0.000000,0.000000
23093.000000,19676.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23103.000000,19675.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23113.000000,19674.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23123.000000,19673.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23133.000000,19671.000000,-2.000000,999.000000,0.000000,0.000000,0.000000
23143.000000,19670.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23153.000000,19670.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23163.000000,19669.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23173.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23183.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23193.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23203.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23213.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23223.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23233.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23243.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23253.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23263.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23273.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23283.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23293.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23303.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23313.000000,19669.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23323.000000,19674.000000,5.000000,999.000000,0.000000,0.000000,0.000000
23333.000000,19695.000000,21.000000,999.000000,0.000000,0.000000,0.000000
23343.000000,19727.000000,32.000000,909.000000,0.000000,0.000000,0.000000
23353.000000,19767.000000,40.000000,699.000000,0.000000,0.000000,0.000000
23363.000000,19810.000000,43.000000,549.000000,0.000000,0.000000,0.000000
23373.000000,19852.000000,42.000000,489.000000,0.000000,0.000000,0.000000
23383.000000,19892.000000,39.000000,519.000000,0.000000,0.000000,0.000000
23393.000000,19928.000000,36.000000,579.000000,0.000000,0.000000,0.000000
23403.000000,19962.000000,35.000000,639.000000,0.000000,0.000000,0.000000
23413.000000,19997.000000,35.000000,659.000000,0.000000,0.000000,0.000000
23423.000000,20033.000000,35.000000,659.000000,0.000000,0.000000,0.000000
23433.000000,20070.000000,38.000000,659.000000,0.000000,0.000000,0.000000
23443.000000,20107.000000,37.000000,599.000000,0.000000,0.000000,0.000000
23453.000000,20145.000000,37.000000,629.000000,0.000000,0.000000,0.000000
23463.000000,20182.000000,38.000000,629.000000,0.000000,0.000000,0.000000
23473.000000,20219.000000,37.000000,609.000000,0.000000,0.000000,0.000000
23483.000000,20256.000000,37.000000,629.000000,0.000000,0.000000,0.000000
23493.000000,20292.000000,36.000000,629.000000,0.000000,0.000000,0.000000
23503.000000,20330.000000,37.000000,649.000000,0.000000,0.000000,0.000000
23513.000000,20367.000000,37.000000,629.000000,0.000000,0.000000,0.000000
23523.000000,20400.000000,34.000000,629.000000,0.000000,0.000000,0.000000
23533.000000,20426.000000,26.000000,689.000000,0.000000,0.000000,0.000000
23543.000000,20445.000000,19.000000,839.000000,0.000000,0.000000,0.000000
23553.000000,20459.000000,14.000000,979.000000,0.000000,0.000000,0.000000
23563.000000,20468.000000,9.000000,999.000000,0.000000,0.000000,0.000000
23573.000000,20472.000000,4.000000,999.000000,0.000000,0.000000,0.000000
23583.000000,20472.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23593.000000,20471.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23603.000000,20470.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23613.000000,20468.000000,-2.000000,999.000000,0.000000,0.000000,0.000000
23623.000000,20467.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23633.000000,20466.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23643.000000,20465.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23653.000000,20464.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
23663.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23673.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23683.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23693.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23703.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23713.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23723.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23733.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23743.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23753.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23763.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23773.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23783.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23793.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23803.000000,20464.000000,0.000000,999.000000,0.000000,0.000000,0.000000
23813.000000,20471.000000,7.000000,999.000000,0.000000,0.000000,0.000000
23823.000000,20494.000000,23.000000,999.000000,0.000000,0.000000,0.000000
23833.000000,20528.000000,34.000000,869.000000,0.000000,0.000000,0.000000
23843.000000,20568.000000,40.000000,659.000000,0.000000,0.000000,0.000000
23853.000000,20612.000000,44.000000,549.000000,0.000000,0.000000,0.000000
23863.000000,20654.000000,42.000000,479.000000,0.000000,0.000000,0.000000
23873.000000,20692.000000,38.000000,519.000000,0.000000,0.000000,0.000000
23883.000000,20728.000000,36.000000,599.000000,0.000000,0.000000,0.000000
23893.000000,20763.000000,34.000000,639.000000,0.000000,0.000000,0.000000
23903.000000,20798.000000,35.000000,679.000000,0.000000,0.000000,0.000000
23913.000000,20833.000000,35.000000,659.000000,0.000000,0.000000,0.000000
23923.000000,20869.000000,37.000000,659.000000,0.000000,0.000000,0.000000
23933.000000,20906.000000,36.000000,619.000000,0.000000,0.000000,0.000000
23943.000000,20942.000000,37.000000,639.000000,0.000000,0.000000,0.000000
23953.000000,20978.000000,36.000000,619.000000,0.000000,0.000000,0.000000
23963.000000,21014.000000,36.000000,649.000000,0.000000,0.000000,0.000000
23973.000000,21050.000000,36.000000,649.000000,0.000000,0.000000,0.000000
23983.000000,21086.000000,36.000000,649.000000,0.000000,0.000000,0.000000
23993.000000,21122.000000,36.000000,649.000000,0.000000,0.000000,0.000000
24003.000000,21156.000000,33.000000,649.000000,0.000000,0.000000,0.000000
24013.000000,21181.000000,25.000000,699.000000,0.000000,0.000000,0.000000
24023.000000,21200.000000,19.000000,859.000000,0.000000,0.000000,0.000000
24033.000000,21212.000000,13.000000,979.000000,0.000000,0.000000,0.000000
24043.000000,21218.000000,6.000000,999.000000,0.000000,0.000000,0.000000
24053.000000,21220.000000,2.000000,999.000000,0.000000,0.000000,0.000000
24063.000000,21219.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
24073.000000,21218.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
24083.000000,21217.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
24093.000000,21216.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
24103.000000,21215.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
24113.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24123.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24133.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24143.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24153.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24163.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24173.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24183.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24193.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24203.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24213.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24223.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24233.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24243.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24253.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24263.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24273.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24283.000000,21215.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24293.000000,21218.000000,3.000000,999.000000,0.000000,0.000000,0.000000
24303.000000,21234.000000,16.000000,999.000000,0.000000,0.000000,0.000000
24313.000000,21264.000000,30.000000,999.000000,0.000000,0.000000,0.000000
24323.000000,21302.000000,38.000000,729.000000,0.000000,0.000000,0.000000
24333.000000,21345.000000,43.000000,579.000000,0.000000,0.000000,0.000000
24343.000000,21387.000000,42.000000,489.000000,0.000000,0.000000,0.000000
24353.000000,21427.000000,39.000000,519.000000,0.000000,0.000000,0.000000
24363.000000,21463.000000,37.000000,579.000000,0.000000,0.000000,0.000000
24373.000000,21498.000000,35.000000,619.000000,0.000000,0.000000,0.000000
24383.000000,21532.000000,34.000000,659.000000,0.000000,0.000000,0.000000
24393.000000,21568.000000,36.000000,679.000000,0.000000,0.000000,0.000000
24403.000000,21604.000000,36.000000,639.000000,0.000000,0.000000,0.000000
24413.000000,21641.000000,37.000000,639.000000,0.000000,0.000000,0.000000
24423.000000,21678.000000,37.000000,619.000000,0.000000,0.000000,0.000000
24433.000000,21715.000000,37.000000,629.000000,0.000000,0.000000,0.000000
24443.000000,21752.000000,36.000000,629.000000,0.000000,0.000000,0.000000
24453.000000,21788.000000,37.000000,649.000000,0.000000,0.000000,0.000000
24463.000000,21825.000000,37.000000,629.000000,0.000000,0.000000,0.000000
24473.000000,21862.000000,37.000000,629.000000,0.000000,0.000000,0.000000
24483.000000,21898.000000,35.000000,629.000000,0.000000,0.000000,0.000000
24493.000000,21926.000000,29.000000,669.000000,0.000000,0.000000,0.000000
24503.000000,21947.000000,21.000000,779.000000,0.000000,0.000000,0.000000
24513.000000,21962.000000,15.000000,939.000000,0.000000,0.000000,0.000000
24523.000000,21972.000000,10.000000,999.000000,0.000000,0.000000,0.000000
24533.000000,21976.000000,4.000000,999.000000,0.000000,0.000000,0.000000
24543.000000,21976.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24553.000000,21975.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
24563.000000,21974.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
24573.000000,21972.000000,-2.000000,999.000000,0.000000,0.000000,0.000000
24583.000000,21972.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24593.000000,21971.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
24603.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24613.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24623.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24633.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24643.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24653.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24663.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24673.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24683.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24693.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24703.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24713.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24723.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24733.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24743.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24753.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24763.000000,21971.000000,0.000000,999.000000,0.000000,0.000000,0.000000
24773.000000,21972.000000,1.000000,999.000000,0.000000,0.000000,0.000000
24783.000000,21984.000000,12.000000,999.000000,0.000000,0.000000,0.000000
24793.000000,22010.000000,26.000000,999.000000,0.000000,0.000000,0.000000
24803.000000,22046.000000,36.000000,809.000000,0.000000,0.000000,0.000000
24813.000000,22089.000000,42.000000,619.000000,0.000000,0.000000,0.000000
24823.000000,22132.000000,44.000000,509.000000,0.000000,0.000000,0.000000
24833.000000,22173.000000,41.000000,479.000000,0.000000,0.000000,0.000000
24843.000000,22210.000000,37.000000,539.000000,0.000000,0.000000,0.000000
24853.000000,22244.000000,34.000000,619.000000,0.000000,0.000000,0.000000
24863.000000,22279.000000,35.000000,679.000000,0.000000,0.000000,0.000000
24873.000000,22314.000000,34.000000,659.000000,0.000000,0.000000,0.000000
24883.000000,22349.000000,36.000000,679.000000,0.000000,0.000000,0.000000
24893.000000,22385.000000,36.000000,639.000000,0.000000,0.000000,0.000000
24903.000000,22422.000000,37.000000,639.000000,0.000000,0.000000,0.000000
24913.000000,22458.000000,36.000000,619.000000,0.000000,0.000000,0.000000
24923.000000,22494.000000,36.000000,639.000000,0.000000,0.000000,0.000000
24933.000000,22530.000000,36.000000,639.000000,0.000000,0.000000,0.000000
24943.000000,22565.000000,35.000000,639.000000,0.000000,0.000000,0.000000
24953.000000,22600.000000,35.000000,659.000000,0.000000,0.000000,0.000000
24963.000000,22632.000000,31.000000,659.000000,0.000000,0.000000,0.000000
24973.000000,22655.000000,24.000000,739.000000,0.000000,0.000000,0.000000
24983.000000,22672.000000,16.000000,879.000000,0.000000,0.000000,0.000000
24993.000000,22681.000000,10.000000,999.000000,0.000000,0.000000,0.000000
25003.000000,22684.000000,3.000000,999.000000,0.000000,0.000000,0.000000
25013.000000,22684.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25023.000000,22683.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
25033.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25043.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25053.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25063.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25073.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25083.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25093.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25103.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25113.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25123.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25133.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25143.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25153.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25163.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25173.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25183.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25193.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25203.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25213.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25223.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25233.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25243.000000,22683.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25253.000000,22686.000000,3.000000,999.000000,0.000000,0.000000,0.000000
25263.000000,22705.000000,19.000000,999.000000,0.000000,0.000000,0.000000
25273.000000,22735.000000,30.000000,949.000000,0.000000,0.000000,0.000000
25283.000000,22773.000000,37.000000,739.000000,0.000000,0.000000,0.000000
25293.000000,22814.000000,42.000000,599.000000,0.000000,0.000000,0.000000
25303.000000,22854.000000,40.000000,509.000000,0.000000,0.000000,0.000000
25313.000000,22890.000000,36.000000,559.000000,0.000000,0.000000,0.000000
25323.000000,22924.000000,33.000000,639.000000,0.000000,0.000000,0.000000
25333.000000,22956.000000,33.000000,699.000000,0.000000,0.000000,0.000000
25343.000000,22989.000000,32.000000,699.000000,0.000000,0.000000,0.000000
25353.000000,23023.000000,34.000000,719.000000,0.000000,0.000000,0.000000
25363.000000,23058.000000,36.000000,679.000000,0.000000,0.000000,0.000000
25373.000000,23093.000000,35.000000,639.000000,0.000000,0.000000,0.000000
25383.000000,23128.000000,35.000000,659.000000,0.000000,0.000000,0.000000
25393.000000,23162.000000,34.000000,659.000000,0.000000,0.000000,0.000000
25403.000000,23196.000000,34.000000,679.000000,0.000000,0.000000,0.000000
25413.000000,23230.000000,34.000000,679.000000,0.000000,0.000000,0.000000
25423.000000,23261.000000,31.000000,679.000000,0.000000,0.000000,0.000000
25433.000000,23284.000000,23.000000,739.000000,0.000000,0.000000,0.000000
25443.000000,23299.000000,15.000000,899.000000,0.000000,0.000000,0.000000
25453.000000,23307.000000,8.000000,999.000000,0.000000,0.000000,0.000000
25463.000000,23309.000000,2.000000,999.000000,0.000000,0.000000,0.000000
25473.000000,23308.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
25483.000000,23307.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
25493.000000,23307.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25503.000000,23306.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
25513.000000,23305.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
25523.000000,23304.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
25533.000000,23303.000000,-1.000000,999.000000,0.000000,0.000000,0.000000
25543.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25553.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25563.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25573.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25583.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25593.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25603.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25613.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25623.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25633.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25643.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25653.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25663.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25673.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25683.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
25693.000000,23303.000000,0.000000,999.000000,0.000000,0.000000,0.000000
