I0,I1,I2,I3,I4,I5,I6,I7,I8
307184.000,0.000,-2.000,0.000,0.000,30.000,357877.000,32.000,3744.000
307194.000,0.000,-2.000,0.000,0.000,31.000,357908.000,32.000,3744.000
307204.000,0.000,-2.000,0.000,0.000,31.000,357939.000,32.000,3744.000
307214.000,0.000,-2.000,0.000,0.000,30.000,357969.000,32.000,3744.000
307224.000,0.000,-2.000,0.000,0.000,31.000,358000.000,32.000,3744.000
307234.000,0.000,-2.000,0.000,0.000,31.000,358031.000,32.000,3744.000
307244.000,0.000,-2.000,0.000,0.000,30.000,358061.000,32.000,3744.000
307254.000,0.000,-2.000,0.000,0.000,31.000,358092.000,32.000,3744.000
307264.000,0.000,-2.000,0.000,0.000,31.000,358123.000,32.000,3744.000
307274.000,0.000,-2.000,0.000,0.000,30.000,358153.000,32.000,3744.000
307284.000,0.000,-2.000,0.000,0.000,31.000,358184.000,32.000,3744.000
307294.000,0.000,-2.000,0.000,0.000,31.000,358215.000,32.000,3744.000
307304.000,0.000,-2.000,0.000,0.000,30.000,358245.000,32.000,3744.000
307314.000,0.000,-2.000,0.000,0.000,31.000,358276.000,32.000,3816.000
307324.000,0.000,-2.000,0.000,0.000,31.000,358307.000,32.000,3744.000
307334.000,0.000,-2.000,0.000,0.000,30.000,358337.000,32.000,3744.000
307344.000,0.000,-2.000,0.000,0.000,32.000,358369.000,32.000,3816.000
307354.000,0.000,-2.000,0.000,0.000,31.000,358400.000,32.000,3672.000
307364.000,0.000,-2.000,0.000,0.000,30.000,358430.000,32.000,3744.000
307374.000,0.000,-2.000,0.000,0.000,31.000,358461.000,32.000,3744.000
307384.000,0.000,-2.000,0.000,0.000,30.000,358491.000,32.000,3744.000
307394.000,0.000,-2.000,0.000,0.000,31.000,358522.000,32.000,3744.000
307404.000,0.000,-2.000,0.000,0.000,31.000,358553.000,32.000,3744.000
307414.000,0.000,-2.000,0.000,0.000,30.000,358583.000,32.000,3744.000
307424.000,0.000,-2.000,0.000,0.000,31.000,358614.000,32.000,3816.000
307434.000,0.000,-2.000,0.000,0.000,31.000,358645.000,32.000,3744.000
307444.000,0.000,-2.000,0.000,0.000,30.000,358675.000,32.000,3744.000
307454.000,0.000,-2.000,0.000,0.000,31.000,358706.000,32.000,3816.000
307464.000,0.000,-2.000,0.000,0.000,31.000,358737.000,32.000,3744.000
307474.000,0.000,-2.000,0.000,0.000,31.000,358768.000,32.000,3744.000
307484.000,0.000,-2.000,0.000,0.000,31.000,358799.000,32.000,3744.000
307494.000,0.000,-2.000,0.000,0.000,30.000,358829.000,32.000,3744.000
307504.000,0.000,-2.000,0.000,0.000,31.000,358860.000,32.000,3744.000
307514.000,0.000,-2.000,0.000,0.000,31.000,358891.000,32.000,3744.000
307524.000,0.000,-2.000,0.000,0.000,30.000,358921.000,32.000,3744.000
307534.000,0.000,-2.000,0.000,0.000,31.000,358952.000,32.000,3744.000
307544.000,0.000,-2.000,0.000,0.000,31.000,358983.000,32.000,3744.000
307554.000,0.000,-2.000,0.000,0.000,30.000,359013.000,32.000,3744.000
307564.000,0.000,-2.000,0.000,0.000,31.000,359044.000,32.000,3816.000
307574.000,0.000,-2.000,0.000,0.000,31.000,359075.000,32.000,3744.000
307584.000,0.000,-2.000,0.000,0.000,30.000,359105.000,32.000,3744.000
307594.000,0.000,-2.000,0.000,0.000,31.000,359136.000,32.000,3816.000
307604.000,0.000,-2.000,0.000,0.000,31.000,359167.000,32.000,3744.000
307614.000,0.000,-2.000,0.000,0.000,32.000,359199.000,32.000,3744.000
307624.000,0.000,-2.000,0.000,0.000,30.000,359229.000,32.000,3672.000
307634.000,0.000,-2.000,0.000,0.000,31.000,359260.000,32.000,3744.000
307644.000,0.000,-2.000,0.000,0.000,31.000,359291.000,32.000,3744.000
307654.000,0.000,-2.000,0.000,0.000,30.000,359321.000,32.000,3744.000
307664.000,0.000,-2.000,0.000,0.000,31.000,359352.000,32.000,3744.000
307674.000,0.000,-2.000,0.000,0.000,31.000,359383.000,32.000,3744.000
307684.000,0.000,-2.000,0.000,0.000,30.000,359413.000,32.000,3744.000
307694.000,0.000,-2.000,0.000,0.000,31.000,359444.000,32.000,3744.000
307704.000,0.000,-2.000,0.000,0.000,31.000,359475.000,32.000,3744.000
307714.000,0.000,-2.000,0.000,0.000,30.000,359505.000,32.000,3744.000
307724.000,0.000,-2.000,0.000,0.000,31.000,359536.000,32.000,3744.000
307734.000,0.000,-2.000,0.000,0.000,31.000,359567.000,32.000,3744.000
307744.000,0.000,-2.000,0.000,0.000,30.000,359597.000,32.000,3744.000
307754.000,0.000,-2.000,0.000,0.000,32.000,359629.000,32.000,3744.000
307764.000,0.000,-2.000,0.000,0.000,31.000,359660.000,32.000,3672.000
307774.000,0.000,-2.000,0.000,0.000,30.000,359690.000,32.000,3744.000
307784.000,0.000,-2.000,0.000,0.000,31.000,359721.000,32.000,3744.000
307794.000,0.000,-2.000,0.000,0.000,31.000,359752.000,32.000,3744.000
307804.000,0.000,-2.000,0.000,0.000,31.000,359783.000,32.000,3744.000
307814.000,0.000,-2.000,0.000,0.000,30.000,359813.000,32.000,3744.000
307824.000,0.000,-2.000,0.000,0.000,31.000,359844.000,32.000,3744.000
307834.000,0.000,-2.000,0.000,0.000,31.000,359875.000,32.000,3744.000
307844.000,0.000,-2.000,0.000,0.000,30.000,359905.000,32.000,3744.000
307854.000,0.000,-2.000,0.000,0.000,31.000,359936.000,32.000,3744.000
307864.000,0.000,-2.000,0.000,0.000,31.000,359967.000,32.000,3744.000
307874.000,0.000,-2.000,0.000,0.000,30.000,359997.000,32.000,3744.000
307884.000,0.000,-2.000,0.000,0.000,32.000,360029.000,32.000,3744.000
307894.000,0.000,-2.000,0.000,0.000,31.000,360060.000,32.000,3672.000
307904.000,0.000,-2.000,0.000,0.000,30.000,360090.000,32.000,3744.000
307914.000,0.000,-2.000,0.000,0.000,31.000,360121.000,32.000,3744.000
307924.000,0.000,-2.000,0.000,0.000,31.000,360152.000,32.000,3744.000
307934.000,0.000,-2.000,0.000,0.000,31.000,360183.000,32.000,3744.000
307944.000,0.000,-2.000,0.000,0.000,30.000,360213.000,32.000,3672.000
307954.000,0.000,-2.000,0.000,0.000,31.000,360244.000,32.000,3744.000
307964.000,0.000,-2.000,0.000,0.000,30.000,360274.000,32.000,3744.000
307974.000,0.000,-2.000,0.000,0.000,31.000,360305.000,32.000,3744.000
307984.000,0.000,-2.000,0.000,0.000,31.000,360336.000,32.000,3744.000
307994.000,0.000,-2.000,0.000,0.000,31.000,360367.000,32.000,3744.000
308004.000,0.000,-2.000,0.000,0.000,30.000,360397.000,32.000,3744.000
308014.000,0.000,-2.000,0.000,0.000,31.000,360428.000,32.000,3744.000
308024.000,0.000,-2.000,0.000,0.000,31.000,360459.000,32.000,3744.000
308034.000,0.000,-2.000,0.000,0.000,30.000,360489.000,32.000,3744.000
308044.000,0.000,-2.000,0.000,0.000,31.000,360520.000,32.000,3744.000
308054.000,0.000,-2.000,0.000,0.000,31.000,360551.000,32.000,3744.000
308064.000,0.000,-2.000,0.000,0.000,31.000,360582.000,32.000,3744.000
308074.000,0.000,-2.000,0.000,0.000,31.000,360613.000,32.000,3744.000
308084.000,0.000,-2.000,0.000,0.000,30.000,360643.000,32.000,3672.000
308094.000,0.000,-2.000,0.000,0.000,31.000,360674.000,32.000,3744.000
308104.000,0.000,-2.000,0.000,0.000,31.000,360705.000,32.000,3744.000
308114.000,0.000,-2.000,0.000,0.000,30.000,360735.000,32.000,3744.000
308124.000,0.000,-2.000,0.000,0.000,32.000,360767.000,32.000,3744.000
308134.000,0.000,-2.000,0.000,0.000,30.000,360797.000,32.000,3672.000
308144.000,0.000,-2.000,0.000,0.000,31.000,360828.000,32.000,3744.000
