I0,I1,I2,I3,I4,I5,I6,I7,I8
36044.000,14.000,116089.000,16.000,5184.000,0.000,0.000,0.000,0.000
36054.000,15.000,116104.000,16.000,5184.000,0.000,0.000,0.000,0.000
36064.000,14.000,116118.000,16.000,5184.000,0.000,0.000,0.000,0.000
36074.000,15.000,116133.000,16.000,5184.000,0.000,0.000,0.000,0.000
36084.000,15.000,116148.000,16.000,5184.000,0.000,0.000,0.000,0.000
36094.000,14.000,116162.000,16.000,5184.000,0.000,0.000,0.000,0.000
36104.000,15.000,116177.000,16.000,5184.000,0.000,0.000,0.000,0.000
36114.000,15.000,116192.000,16.000,5184.000,0.000,0.000,0.000,0.000
36124.000,14.000,116206.000,16.000,5256.000,0.000,0.000,0.000,0.000
36134.000,14.000,116220.000,16.000,5184.000,0.000,0.000,0.000,0.000
36144.000,15.000,116235.000,16.000,5184.000,0.000,0.000,0.000,0.000
36154.000,14.000,116249.000,16.000,5184.000,0.000,0.000,0.000,0.000
36164.000,15.000,116264.000,16.000,5184.000,0.000,0.000,0.000,0.000
36174.000,14.000,116278.000,16.000,5256.000,0.000,0.000,0.000,0.000
36184.000,15.000,116293.000,16.000,5184.000,0.000,0.000,0.000,0.000
36194.000,15.000,116308.000,16.000,5256.000,0.000,0.000,0.000,0.000
36204.000,13.000,116321.000,16.000,5256.000,0.000,0.000,0.000,0.000
36214.000,15.000,116336.000,16.000,5112.000,0.000,0.000,0.000,0.000
36224.000,14.000,116350.000,16.000,5256.000,0.000,0.000,0.000,0.000
36234.000,15.000,116365.000,16.000,5184.000,0.000,0.000,0.000,0.000
36244.000,14.000,116379.000,16.000,5256.000,0.000,0.000,0.000,0.000
36254.000,14.000,116393.000,16.000,5184.000,0.000,0.000,0.000,0.000
36264.000,15.000,116408.000,16.000,5184.000,0.000,0.000,0.000,0.000
36274.000,13.000,116421.000,16.000,5256.000,0.000,0.000,0.000,0.000
36284.000,15.000,116436.000,16.000,5112.000,0.000,0.000,0.000,0.000
36294.000,14.000,116450.000,16.000,5184.000,0.000,0.000,0.000,0.000
36304.000,14.000,116464.000,16.000,5184.000,0.000,0.000,0.000,0.000
36314.000,14.000,116478.000,16.000,5184.000,0.000,0.000,0.000,0.000
36324.000,15.000,116493.000,16.000,5184.000,0.000,0.000,0.000,0.000
36334.000,13.000,116506.000,16.000,5184.000,0.000,0.000,0.000,0.000
36344.000,15.000,116521.000,16.000,5112.000,0.000,0.000,0.000,0.000
36354.000,14.000,116535.000,16.000,5184.000,0.000,0.000,0.000,0.000
36364.000,14.000,116549.000,16.000,5112.000,0.000,0.000,0.000,0.000
36374.000,15.000,116564.000,16.000,5112.000,0.000,0.000,0.000,0.000
36384.000,14.000,116578.000,16.000,5184.000,0.000,0.000,0.000,0.000
36394.000,14.000,116592.000,16.000,5112.000,0.000,0.000,0.000,0.000
36404.000,14.000,116606.000,16.000,5112.000,0.000,0.000,0.000,0.000
36414.000,15.000,116621.000,16.000,5112.000,0.000,0.000,0.000,0.000
36424.000,14.000,116635.000,16.000,5184.000,0.000,0.000,0.000,0.000
36434.000,14.000,116649.000,16.000,5112.000,0.000,0.000,0.000,0.000
36444.000,15.000,116664.000,16.000,5112.000,0.000,0.000,0.000,0.000
36454.000,14.000,116678.000,16.000,5184.000,0.000,0.000,0.000,0.000
36464.000,14.000,116692.000,16.000,5112.000,0.000,0.000,0.000,0.000
36474.000,14.000,116706.000,16.000,5112.000,0.000,0.000,0.000,0.000
36484.000,15.000,116721.000,16.000,5112.000,0.000,0.000,0.000,0.000
36494.000,13.000,116734.000,16.000,5184.000,0.000,0.000,0.000,0.000
36504.000,15.000,116749.000,16.000,5040.000,0.000,0.000,0.000,0.000
36514.000,15.000,116764.000,16.000,5184.000,0.000,0.000,0.000,0.000
36524.000,13.000,116777.000,16.000,5184.000,0.000,0.000,0.000,0.000
36534.000,15.000,116792.000,16.000,5040.000,0.000,0.000,0.000,0.000
36544.000,14.000,116806.000,16.000,5184.000,0.000,0.000,0.000,0.000
36554.000,14.000,116820.000,16.000,5112.000,0.000,0.000,0.000,0.000
36564.000,14.000,116834.000,16.000,5112.000,0.000,0.000,0.000,0.000
36574.000,15.000,116849.000,16.000,5112.000,0.000,0.000,0.000,0.000
36584.000,14.000,116863.000,16.000,5112.000,0.000,0.000,0.000,0.000
36594.000,14.000,116877.000,16.000,5112.000,0.000,0.000,0.000,0.000
36604.000,15.000,116892.000,16.000,5112.000,0.000,0.000,0.000,0.000
36614.000,14.000,116906.000,16.000,5112.000,0.000,0.000,0.000,0.000
36624.000,15.000,116921.000,16.000,5112.000,0.000,0.000,0.000,0.000
36634.000,14.000,116935.000,16.000,5112.000,0.000,0.000,0.000,0.000
36644.000,15.000,116950.000,16.000,5112.000,0.000,0.000,0.000,0.000
36654.000,14.000,116964.000,16.000,5184.000,0.000,0.000,0.000,0.000
36664.000,15.000,116979.000,16.000,5112.000,0.000,0.000,0.000,0.000
36674.000,14.000,116993.000,16.000,5184.000,0.000,0.000,0.000,0.000
36684.000,15.000,117008.000,16.000,5112.000,0.000,0.000,0.000,0.000
36694.000,14.000,117022.000,16.000,5184.000,0.000,0.000,0.000,0.000
36704.000,15.000,117037.000,16.000,5112.000,0.000,0.000,0.000,0.000
36714.000,14.000,117051.000,16.000,5184.000,0.000,0.000,0.000,0.000
36724.000,15.000,117066.000,16.000,5112.000,0.000,0.000,0.000,0.000
36734.000,14.000,117080.000,16.000,5184.000,0.000,0.000,0.000,0.000
36744.000,15.000,117095.000,16.000,5112.000,0.000,0.000,0.000,0.000
36754.000,15.000,117110.000,16.000,5184.000,0.000,0.000,0.000,0.000
36764.000,14.000,117124.000,16.000,5184.000,0.000,0.000,0.000,0.000
36774.000,15.000,117139.000,16.000,5112.000,0.000,0.000,0.000,0.000
36784.000,15.000,117154.000,16.000,5184.000,0.000,0.000,0.000,0.000
36794.000,14.000,117168.000,16.000,5184.000,0.000,0.000,0.000,0.000
36804.000,14.000,117182.000,16.000,5112.000,0.000,0.000,0.000,0.000
36814.000,16.000,117198.000,16.000,5112.000,0.000,0.000,0.000,0.000
36824.000,14.000,117212.000,16.000,5256.000,0.000,0.000,0.000,0.000
36834.000,14.000,117226.000,16.000,5112.000,0.000,0.000,0.000,0.000
36844.000,15.000,117241.000,16.000,5112.000,0.000,0.000,0.000,0.000
36854.000,15.000,117256.000,16.000,5184.000,0.000,0.000,0.000,0.000
36864.000,14.000,117270.000,16.000,5184.000,0.000,0.000,0.000,0.000
36874.000,15.000,117285.000,16.000,5184.000,0.000,0.000,0.000,0.000
36884.000,15.000,117300.000,16.000,5184.000,0.000,0.000,0.000,0.000
36894.000,14.000,117314.000,16.000,5184.000,0.000,0.000,0.000,0.000
36904.000,15.000,117329.000,16.000,5184.000,0.000,0.000,0.000,0.000
36914.000,15.000,117344.000,16.000,5184.000,0.000,0.000,0.000,0.000
36924.000,14.000,117358.000,16.000,5256.000,0.000,0.000,0.000,0.000
36934.000,14.000,117372.000,16.000,5184.000,0.000,0.000,0.000,0.000
36944.000,14.000,117386.000,16.000,5184.000,0.000,0.000,0.000,0.000
36954.000,15.000,117401.000,16.000,5184.000,0.000,0.000,0.000,0.000
36964.000,13.000,117414.000,16.000,5184.000,0.000,0.000,0.000,0.000
36974.000,15.000,117429.000,16.000,5112.000,0.000,0.000,0.000,0.000
36984.000,15.000,117444.000,16.000,5184.000,0.000,0.000,0.000,0.000
36994.000,14.000,117458.000,16.000,5184.000,0.000,0.000,0.000,0.000
37004.000,14.000,117472.000,16.000,5184.000,0.000,0.000,0.000,0.000
37014.000,14.000,117486.000,16.000,5184.000,0.000,0.000,0.000,0.000
37024.000,14.000,117500.000,16.000,5184.000,0.000,0.000,0.000,0.000
37034.000,14.000,117514.000,16.000,5112.000,0.000,0.000,0.000,0.000
37044.000,15.000,117529.000,16.000,5112.000,0.000,0.000,0.000,0.000
37054.000,14.000,117543.000,16.000,5184.000,0.000,0.000,0.000,0.000
37064.000,14.000,117557.000,16.000,5112.000,0.000,0.000,0.000,0.000
37074.000,15.000,117572.000,16.000,5112.000,0.000,0.000,0.000,0.000
37084.000,14.000,117586.000,16.000,5184.000,0.000,0.000,0.000,0.000
37094.000,14.000,117600.000,16.000,5112.000,0.000,0.000,0.000,0.000
37104.000,14.000,117614.000,16.000,5112.000,0.000,0.000,0.000,0.000
37114.000,15.000,117629.000,16.000,5112.000,0.000,0.000,0.000,0.000
37124.000,15.000,117644.000,16.000,5184.000,0.000,0.000,0.000,0.000
37134.000,14.000,117658.000,16.000,5184.000,0.000,0.000,0.000,0.000
37144.000,14.000,117672.000,16.000,5112.000,0.000,0.000,0.000,0.000
37154.000,14.000,117686.000,16.000,5112.000,0.000,0.000,0.000,0.000
37164.000,15.000,117701.000,16.000,5112.000,0.000,0.000,0.000,0.000
37174.000,15.000,117716.000,16.000,5184.000,0.000,0.000,0.000,0.000
37184.000,14.000,117730.000,16.000,5184.000,0.000,0.000,0.000,0.000
37194.000,14.000,117744.000,16.000,5112.000,0.000,0.000,0.000,0.000
37204.000,15.000,117759.000,16.000,5112.000,0.000,0.000,0.000,0.000
37214.000,15.000,117774.000,16.000,5184.000,0.000,0.000,0.000,0.000
37224.000,14.000,117788.000,16.000,5184.000,0.000,0.000,0.000,0.000
37234.000,14.000,117802.000,16.000,5112.000,0.000,0.000,0.000,0.000
37244.000,15.000,117817.000,16.000,5112.000,0.000,0.000,0.000,0.000
