I0,I1,I2,I3,I4,I5,I6,I7,I8
53854.000,-11.000,27708.000,-20.000,3672.000,0.000,0.000,0.000,0.000
53864.000,-11.000,27697.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53874.000,-12.000,27685.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53884.000,-12.000,27673.000,-20.000,3672.000,0.000,0.000,0.000,0.000
53894.000,-11.000,27662.000,-20.000,3672.000,0.000,0.000,0.000,0.000
53904.000,-12.000,27650.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53914.000,-12.000,27638.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53924.000,-11.000,27627.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53934.000,-12.000,27615.000,-20.000,3816.000,0.000,0.000,0.000,0.000
53944.000,-12.000,27603.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53954.000,-12.000,27591.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53964.000,-12.000,27579.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53974.000,-12.000,27567.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53984.000,-11.000,27556.000,-20.000,3744.000,0.000,0.000,0.000,0.000
53994.000,-12.000,27544.000,-20.000,3816.000,0.000,0.000,0.000,0.000
54004.000,-13.000,27531.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54014.000,-12.000,27519.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54024.000,-12.000,27507.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54034.000,-12.000,27495.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54044.000,-12.000,27483.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54054.000,-12.000,27471.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54064.000,-12.000,27459.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54074.000,-12.000,27447.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54084.000,-13.000,27434.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54094.000,-12.000,27422.000,-20.000,3672.000,0.000,0.000,0.000,0.000
54104.000,-13.000,27409.000,-20.000,3744.000,0.000,0.000,0.000,0.000
54114.000,-12.000,27397.000,-20.000,3600.000,0.000,0.000,0.000,0.000
54124.000,-12.000,27385.000,-20.000,3672.000,0.000,0.000,0.000,0.000
