I0,I1,I2,I3,I4,I5,I6,I7,I8
33744.000,1.000,148999.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33754.000,2.000,149001.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33764.000,1.000,149002.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33774.000,1.000,149003.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33784.000,1.000,149004.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33794.000,2.000,149006.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33804.000,0.000,149006.000,1.000,6624.000,0.000,-2.000,0.000,0.000
33814.000,2.000,149008.000,1.000,6480.000,0.000,-2.000,0.000,0.000
33824.000,1.000,149009.000,1.000,6624.000,0.000,-2.000,0.000,0.000
33834.000,1.000,149010.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33844.000,1.000,149011.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33854.000,1.000,149012.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33864.000,1.000,149013.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33874.000,1.000,149014.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33884.000,1.000,149015.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33894.000,0.000,149015.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33904.000,2.000,149017.000,1.000,6480.000,0.000,-2.000,0.000,0.000
33914.000,0.000,149017.000,1.000,6624.000,0.000,-2.000,0.000,0.000
33924.000,1.000,149018.000,1.000,6480.000,0.000,-2.000,0.000,0.000
33934.000,1.000,149019.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33944.000,2.000,149021.000,1.000,6552.000,0.000,-2.000,0.000,0.000
33954.000,0.000,149021.000,1.000,6624.000,0.000,-2.000,0.000,0.000
33964.000,2.000,149023.000,1.000,6480.000,0.000,-2.000,0.000,0.000
33974.000,2.000,149025.000,1.000,6624.000,0.000,-2.000,0.000,0.000
33984.000,1.000,149026.000,1.000,6624.000,0.000,-2.000,0.000,0.000
33994.000,1.000,149027.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34004.000,2.000,149029.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34014.000,0.000,149029.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34024.000,1.000,149030.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34034.000,1.000,149031.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34044.000,2.000,149033.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34054.000,1.000,149034.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34064.000,1.000,149035.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34074.000,0.000,149035.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34084.000,1.000,149036.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34094.000,1.000,149037.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34104.000,1.000,149038.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34114.000,0.000,149038.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34124.000,1.000,149039.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34134.000,0.000,149039.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34144.000,0.000,149039.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34154.000,0.000,149039.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34164.000,0.000,149039.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34174.000,0.000,149039.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34184.000,0.000,149039.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34194.000,0.000,149039.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34204.000,2.000,149041.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34214.000,1.000,149042.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34224.000,1.000,149043.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34234.000,2.000,149045.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34244.000,1.000,149046.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34254.000,1.000,149047.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34264.000,3.000,149050.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34274.000,1.000,149051.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34284.000,2.000,149053.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34294.000,1.000,149054.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34304.000,2.000,149056.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34314.000,2.000,149058.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34324.000,0.000,149058.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34334.000,1.000,149059.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34344.000,2.000,149061.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34354.000,1.000,149062.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34364.000,1.000,149063.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34374.000,0.000,149063.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34384.000,2.000,149065.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34394.000,1.000,149066.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34404.000,1.000,149067.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34414.000,2.000,149069.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34424.000,0.000,149069.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34434.000,2.000,149071.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34444.000,2.000,149073.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34454.000,0.000,149073.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34464.000,2.000,149075.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34474.000,1.000,149076.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34484.000,1.000,149077.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34494.000,1.000,149078.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34504.000,1.000,149079.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34514.000,1.000,149080.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34524.000,1.000,149081.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34534.000,1.000,149082.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34544.000,1.000,149083.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34554.000,0.000,149083.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34564.000,0.000,149083.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34574.000,1.000,149084.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34584.000,1.000,149085.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34594.000,0.000,149085.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34604.000,1.000,149086.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34614.000,0.000,149086.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34624.000,0.000,149086.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34634.000,1.000,149087.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34644.000,0.000,149087.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34654.000,0.000,149087.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34664.000,0.000,149087.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34674.000,0.000,149087.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34684.000,0.000,149087.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34694.000,0.000,149087.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34704.000,0.000,149087.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34714.000,0.000,149087.000,1.000,6408.000,0.000,-2.000,0.000,0.000
34724.000,0.000,149087.000,1.000,6408.000,0.000,-2.000,0.000,0.000
34734.000,0.000,149087.000,1.000,6408.000,0.000,-2.000,0.000,0.000
34744.000,0.000,149087.000,1.000,6408.000,0.000,-2.000,0.000,0.000
34754.000,0.000,149087.000,1.000,6408.000,0.000,-2.000,0.000,0.000
34764.000,0.000,149087.000,1.000,6336.000,0.000,-2.000,0.000,0.000
34774.000,0.000,149087.000,1.000,6336.000,0.000,-2.000,0.000,0.000
34784.000,2.000,149089.000,1.000,6336.000,0.000,-2.000,0.000,0.000
34794.000,2.000,149091.000,1.000,6408.000,0.000,-2.000,0.000,0.000
34804.000,1.000,149092.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34814.000,2.000,149094.000,1.000,6408.000,0.000,-2.000,0.000,0.000
34824.000,3.000,149097.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34834.000,1.000,149098.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34844.000,3.000,149101.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34854.000,1.000,149102.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34864.000,2.000,149104.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34874.000,2.000,149106.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34884.000,2.000,149108.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34894.000,1.000,149109.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34904.000,2.000,149111.000,1.000,6480.000,0.000,-2.000,0.000,0.000
34914.000,2.000,149113.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34924.000,1.000,149114.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34934.000,1.000,149115.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34944.000,2.000,149117.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34954.000,2.000,149119.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34964.000,2.000,149121.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34974.000,1.000,149122.000,1.000,6624.000,0.000,-2.000,0.000,0.000
34984.000,1.000,149123.000,1.000,6552.000,0.000,-2.000,0.000,0.000
34994.000,2.000,149125.000,1.000,6552.000,0.000,-2.000,0.000,0.000
35004.000,1.000,149126.000,1.000,6624.000,0.000,-2.000,0.000,0.000
35014.000,1.000,149127.000,1.000,6624.000,0.000,-2.000,0.000,0.000
